attendance_id,student_id,date,status
A_68d0ba,298,2015-12-03,Tardy
A_79d2ca,298,2015-12-04,Present
A_8a44ad,298,2015-12-07,Present
A_78c77b,298,2015-12-08,Present
A_dce683,298,2015-12-09,Present
A_66a6c3,298,2015-12-10,Present
A_5d56ef,298,2015-12-11,Present
A_2d888e,298,2015-12-14,Present
A_e6878c,298,2015-12-15,Present
A_58731b,298,2015-12-16,Present
A_fa3728,298,2015-12-17,Present
A_4ecdf2,298,2015-12-18,Present
A_6f813f,298,2016-01-05,Present
A_1b5ce0,298,2016-01-06,Present
A_c8eccc,298,2016-01-07,Present
A_a33534,298,2016-01-08,Present
A_f0cea8,298,2016-01-11,Present
A_2f3149,298,2016-01-12,Present
A_95c409,298,2016-01-13,Present
A_fb2bab,298,2016-01-14,Present
A_ce28f6,298,2016-01-15,Present
A_1a1225,298,2016-01-19,Present
A_b0f595,298,2016-01-20,Present
A_50defe,298,2016-01-21,Present
A_98faff,298,2016-01-22,Present
A_836169,298,2016-01-25,Present
A_27c1a7,298,2016-01-26,Present
A_4bb012,298,2016-01-27,Present
A_b0ae11,298,2016-01-28,Present
A_9e752f,298,2016-01-29,Present
A_be60ff,298,2016-02-01,Present
A_edc2f2,298,2016-02-02,Present
A_17ebe8,298,2016-02-03,Present
A_410802,298,2016-02-04,Present
A_b63d7f,298,2016-02-05,Present
A_19b2a4,298,2016-02-08,Present
A_875874,298,2016-02-09,Present
A_03329a,298,2016-02-10,Present
A_01f126,298,2016-02-11,Present
A_642e44,298,2016-02-12,Present
A_aafce6,298,2016-02-16,Present
A_00c656,298,2016-02-17,Present
A_05be49,298,2016-02-18,Present
A_a297a2,298,2016-02-19,Present
A_471e21,298,2016-02-22,Present
A_e8da4b,298,2016-02-23,Present
A_a045c8,298,2016-02-24,Present
A_878811,298,2016-02-25,Present
A_86adf7,298,2016-02-26,Present
A_db3453,298,2016-02-29,Present
A_3a1709,298,2016-03-01,Present
A_f73616,298,2016-03-02,Present
A_9be1e4,298,2016-03-03,Present
A_0425fa,298,2016-03-04,Present
A_f82ce4,298,2016-03-07,Present
A_7c6165,298,2016-03-08,Present
A_3b381d,298,2016-03-09,Present
A_c0596d,298,2016-03-10,Present
A_b6f4c5,298,2016-03-11,Present
A_33774f,298,2016-03-14,Present
A_719892,298,2016-03-15,Present
A_3dc65a,298,2016-03-16,Present
A_030146,298,2016-03-17,Present
A_5879b0,298,2016-03-18,Present
A_cad72d,298,2016-03-21,Present
A_0a9638,298,2016-03-22,Present
A_fbebb5,298,2016-03-23,Present
A_8b531c,298,2016-03-24,Present
A_99e905,298,2016-03-25,Present
A_883a55,298,2016-04-04,Present
A_7a6a91,298,2016-04-05,Present
A_af54f9,298,2016-04-06,Present
A_68bd44,298,2016-04-07,Present
A_c8cc88,298,2016-04-08,Present
A_f10dc7,298,2016-04-11,Present
A_e38b7c,298,2016-04-12,Present
A_d6395c,298,2016-04-13,Present
A_6bd375,298,2016-04-14,Present
A_e32cac,298,2016-04-15,Present
A_5a1a3f,298,2016-04-18,Present
A_4f567b,298,2016-04-19,Present
A_194b9f,298,2016-04-20,Present
A_864433,298,2016-04-21,Present
A_19c93b,298,2016-04-22,Present
A_16b0b6,298,2016-04-25,Present
A_79cba2,298,2016-04-26,Present
A_d59195,298,2016-04-27,Present
A_ec10c1,298,2016-04-28,Present
A_1f1e32,298,2016-04-29,Tardy
A_28db67,298,2016-05-02,Present
A_a56c76,298,2016-05-03,Present
A_190c66,298,2016-05-04,Present
A_8000a5,298,2016-05-05,Present
A_92f2a6,298,2016-05-06,Present
A_61d00d,298,2016-05-09,Present
A_2943b0,298,2016-05-10,Present
A_8b30d2,298,2016-05-11,Present
A_fc6650,298,2016-05-12,Present
A_f5298b,298,2016-05-13,Present
A_8d088e,298,2016-05-16,Present
A_c06c82,298,2016-05-17,Present
A_f3f0d5,298,2016-05-18,Present
A_2e8271,298,2016-05-19,Present
A_2dff5a,298,2016-05-20,Present
A_6c75eb,298,2016-05-23,Present
A_71777a,298,2016-05-24,Present
A_91c1a4,298,2016-05-25,Present
A_d94119,298,2016-05-26,Present
A_f5d347,298,2016-05-27,Present
A_5b4f66,298,2016-05-31,Present
A_51bb66,298,2016-06-01,Present
A_b74328,298,2016-06-02,Present
A_cbc21f,298,2016-06-03,Present
A_47320d,298,2016-06-06,Present
A_1b0d53,298,2016-06-07,Present
A_12f22d,298,2016-06-08,Present
A_02b49a,298,2016-06-09,Present
A_6ba00f,276,2015-08-24,Present
A_0e11cc,276,2015-08-25,Present
A_3e0c34,276,2015-08-26,Present
A_254b3e,276,2015-08-27,Present
A_fced95,276,2015-08-28,Present
A_3165fa,276,2015-08-31,Present
A_b35a95,276,2015-09-01,Present
A_05185b,276,2015-09-02,Present
A_7a5146,276,2015-09-03,Present
A_a952d0,276,2015-09-04,Present
A_426356,276,2015-09-08,Present
A_0398d4,276,2015-09-09,Present
A_bb6c04,276,2015-09-10,Present
A_ab32cd,276,2015-09-11,Present
A_4ff077,276,2015-09-14,Present
A_df30b3,276,2015-09-15,Present
A_252f5f,276,2015-09-16,Present
A_885ee9,276,2015-09-17,Absent
A_e1a777,276,2015-09-18,Present
A_5cdc07,276,2015-09-21,Present
A_a35e3b,276,2015-09-22,Present
A_bdf4a1,276,2015-09-23,Tardy
A_ed18ff,276,2015-09-24,Present
A_2c1df1,276,2015-09-25,Present
A_84777a,276,2015-09-28,Present
A_bd0ea4,276,2015-09-29,Absent
A_2c6a4d,276,2015-09-30,Present
A_01bf48,276,2015-10-01,Present
A_19004e,276,2015-10-02,Absent
A_60be8d,276,2015-10-05,Present
A_6fb72e,276,2015-10-06,Present
A_5e9f57,276,2015-10-07,Present
A_43a5e0,276,2015-10-08,Present
A_dec83b,276,2015-10-12,Tardy
A_f9184e,276,2015-10-13,Present
A_8dc5c7,276,2015-10-14,Present
A_46c082,276,2015-10-15,Present
A_f5d204,276,2015-10-16,Present
A_48b59f,276,2015-10-19,Present
A_83a83a,276,2015-10-20,Present
A_c9ec67,276,2015-10-21,Present
A_2d0359,276,2015-10-22,Present
A_382bff,276,2015-10-23,Present
A_670632,276,2015-10-26,Present
A_309179,276,2015-10-27,Absent
A_e7f622,276,2015-10-28,Present
A_b8c9ae,276,2015-10-29,Absent
A_3247f6,276,2015-10-30,Present
A_229aa2,276,2015-11-02,Present
A_0dc9eb,276,2015-11-03,Absent
A_6dbd07,276,2015-11-04,Absent
A_14de96,276,2015-11-05,Present
A_7abb77,276,2015-11-06,Present
A_8b2969,276,2015-11-09,Present
A_6a9710,276,2015-11-10,Present
A_b72085,276,2015-11-11,Present
A_df83f7,276,2015-11-12,Present
A_aaf347,276,2015-11-13,Present
A_a51407,276,2015-11-16,Present
A_c8d1b2,276,2015-11-17,Present
A_eb0c6b,276,2015-11-18,Present
A_5f966c,276,2015-11-19,Present
A_c50693,276,2015-11-20,Present
A_a080e7,276,2015-11-23,Present
A_46695d,276,2015-11-24,Present
A_ef15bb,276,2015-11-25,Present
A_30839b,276,2015-11-30,Present
A_8671e9,276,2015-12-01,Present
A_fed1e3,276,2015-12-02,Present
A_a81d6b,276,2015-12-03,Present
A_cd82a3,276,2015-12-04,Present
A_ab771e,276,2015-12-07,Present
A_2c6a13,276,2015-12-08,Present
A_ba883e,276,2015-12-09,Absent
A_bc778e,276,2015-12-10,Present
A_521c66,276,2015-12-11,Present
A_c76b22,276,2015-12-14,Present
A_dcae39,276,2015-12-15,Present
A_4b53dc,276,2015-12-16,Present
A_f3607e,276,2015-12-17,Present
A_ad1b55,276,2015-12-18,Present
A_26072e,276,2016-01-05,Present
A_422d7b,276,2016-01-06,Present
A_00876a,276,2016-01-07,Present
A_ed6478,276,2016-01-08,Present
A_2013a3,276,2016-01-11,Present
A_05efc8,276,2016-01-12,Present
A_8dfa90,276,2016-01-13,Present
A_f9b823,276,2016-01-14,Present
A_230b5d,276,2016-01-15,Present
A_725103,276,2016-01-19,Present
A_9f7669,276,2016-01-20,Present
A_5440f5,276,2016-01-21,Present
A_7ba99e,276,2016-01-22,Present
A_d401cc,276,2016-01-25,Present
A_fda2e6,276,2016-01-26,Present
A_c0f2d6,276,2016-01-27,Present
A_5fcace,276,2016-01-28,Present
A_91637a,276,2016-01-29,Present
A_6bfe76,276,2016-02-01,Absent
A_619cd6,276,2016-02-02,Present
A_2286cb,276,2016-02-03,Present
A_29ce44,276,2016-02-04,Present
A_03e8bf,276,2016-02-05,Present
A_1bf103,276,2016-02-08,Present
A_65b045,276,2016-02-09,Present
A_282523,276,2016-02-10,Present
A_80a2e6,276,2016-02-11,Present
A_6c79b4,276,2016-02-12,Present
A_a86630,276,2016-02-16,Present
A_81e829,276,2016-02-17,Present
A_a23fb0,276,2016-02-18,Present
A_0b0308,276,2016-02-19,Present
A_b6d2f2,276,2016-02-22,Present
A_2d6b3a,276,2016-02-23,Present
A_1a1ff7,276,2016-02-24,Present
A_7c7870,276,2016-02-25,Absent
A_d040ea,276,2016-02-26,Present
A_c6a17b,276,2016-02-29,Present
A_bacfe9,276,2016-03-01,Absent
A_01c138,276,2016-03-02,Present
A_163fac,276,2016-03-03,Present
A_7846d9,276,2016-03-04,Present
A_ebde38,276,2016-03-07,Present
A_c0cd68,276,2016-03-08,Present
A_63f22e,276,2016-03-09,Absent
A_a6a186,276,2016-03-10,Tardy
A_e2572e,276,2016-03-11,Absent
A_f19066,276,2016-03-14,Present
A_e679bf,276,2016-03-15,Present
A_7dd576,276,2016-03-16,Present
A_af428e,276,2016-03-17,Present
A_167dc2,276,2016-03-18,Present
A_fd0709,276,2016-03-21,Present
A_bb2bf4,276,2016-03-22,Absent
A_16e5b8,276,2016-03-23,Present
A_c4445c,276,2016-03-24,Present
A_05667f,276,2016-03-25,Present
A_fbe6fd,276,2016-04-04,Present
A_780aab,276,2016-04-05,Absent
A_432a95,276,2016-04-06,Tardy
A_14d382,276,2016-04-07,Tardy
A_72be2d,276,2016-04-08,Present
A_ae9dc1,276,2016-04-11,Present
A_936f5a,276,2016-04-12,Present
A_603f0b,276,2016-04-13,Present
A_1bd6a3,276,2016-04-14,Present
A_0b98cc,276,2016-04-15,Present
A_cbe46d,276,2016-04-18,Present
A_9f44c7,276,2016-04-19,Present
A_2c0e1f,276,2016-04-20,Present
A_5b266b,276,2016-04-21,Present
A_2cead8,276,2016-04-22,Present
A_7a0e99,276,2016-04-25,Tardy
A_156871,276,2016-04-26,Present
A_2548ee,276,2016-04-27,Present
A_853776,276,2016-04-28,Absent
A_cb9a21,276,2016-04-29,Present
A_173107,276,2016-05-02,Tardy
A_f9ad24,276,2016-05-03,Absent
A_c8acd8,276,2016-05-04,Present
A_46f675,276,2016-05-05,Present
A_666884,276,2016-05-06,Present
A_d36a1f,276,2016-05-09,Present
A_f71f4a,276,2016-05-10,Present
A_49f4a5,276,2016-05-11,Present
A_874f23,276,2016-05-12,Present
A_140f77,276,2016-05-13,Present
A_d800b9,276,2016-05-16,Present
A_a137b5,276,2016-05-17,Present
A_39f09b,276,2016-05-18,Present
A_a8f270,276,2016-05-19,Present
A_8a5b2e,276,2016-05-20,Present
A_34aba2,276,2016-05-23,Present
A_3f5d4f,276,2016-05-24,Present
A_cc4885,276,2016-05-25,Present
A_0f1638,276,2016-05-26,Present
A_9d9ce4,276,2016-05-27,Present
A_3ac587,276,2016-05-31,Present
A_89f0b7,276,2016-06-01,Present
A_28b3bc,276,2016-06-02,Present
A_177977,276,2016-06-03,Present
A_6ed8d7,276,2016-06-06,Present
A_6b4d9d,276,2016-06-07,Present
A_1cc939,276,2016-06-08,Present
A_4496ef,276,2016-06-09,Present
A_5263dd,136,2015-08-24,Present
A_7aeadd,136,2015-08-25,Present
A_f942ba,136,2015-08-26,Present
A_33e29b,136,2015-08-27,Present
A_f279c4,136,2015-08-28,Absent
A_b4416d,136,2015-08-31,Present
A_108bf3,136,2015-09-01,Present
A_109dac,136,2015-09-02,Present
A_03ec3a,136,2015-09-03,Present
A_92a4c0,136,2015-09-04,Absent
A_ae54bd,136,2015-09-08,Present
A_f9a54c,136,2015-09-09,Present
A_e6c57c,136,2015-09-10,Present
A_7d37fd,136,2015-09-11,Present
A_fdac68,136,2015-09-14,Present
A_05712a,136,2015-09-15,Absent
A_5cf974,136,2015-09-16,Present
A_7150e9,136,2015-09-17,Absent
A_6ec81c,136,2015-09-18,Present
A_b12938,136,2015-09-21,Present
A_9b5faa,136,2015-09-22,Present
A_9f3212,136,2015-09-23,Present
A_5034c3,136,2015-09-24,Present
A_e7a9eb,136,2015-09-25,Present
A_d7e29f,136,2015-09-28,Present
A_e592db,136,2015-09-29,Present
A_c2fc9f,136,2015-09-30,Present
A_c56fba,136,2015-10-01,Present
A_898ee0,136,2015-10-02,Present
A_81fe6e,136,2015-10-05,Present
A_52332f,136,2015-10-06,Present
A_18591e,136,2015-10-07,Present
A_f26bff,136,2015-10-08,Present
A_afe573,136,2015-10-12,Absent
A_103c90,136,2015-10-13,Present
A_1d1518,136,2015-10-14,Present
A_3f6b45,136,2015-10-15,Absent
A_248cfe,136,2015-10-16,Present
A_3d00e0,136,2015-10-19,Present
A_f2a298,136,2015-10-20,Present
A_b3d1bc,136,2015-10-21,Present
A_1fff6d,136,2015-10-22,Present
A_9beb90,136,2015-10-23,Present
A_7509dd,136,2015-10-26,Present
A_f872f6,136,2015-10-27,Present
A_0b4898,136,2015-10-28,Present
A_56dd19,136,2015-10-29,Present
A_18dfc2,136,2015-10-30,Absent
A_40dd48,136,2015-11-02,Present
A_5c8208,136,2015-11-03,Present
A_5fbc44,136,2015-11-04,Present
A_834f3f,136,2015-11-05,Present
A_bbfe4c,136,2015-11-06,Present
A_fdcabe,136,2015-11-09,Present
A_88c0a9,136,2015-11-10,Present
A_12a7c0,136,2015-11-11,Present
A_5c9b38,136,2015-11-12,Present
A_98a9fe,136,2015-11-13,Present
A_1f1445,136,2015-11-16,Present
A_a1e037,136,2015-11-17,Present
A_ac4540,136,2015-11-18,Present
A_cd4c40,136,2015-11-19,Present
A_a6fbd7,136,2015-11-20,Present
A_c6d156,136,2015-11-23,Present
A_2a1510,136,2015-11-24,Absent
A_432723,136,2015-11-25,Present
A_cd6610,136,2015-11-30,Present
A_9a6c00,136,2015-12-01,Present
A_ac44a8,136,2015-12-02,Present
A_20b369,136,2015-12-03,Present
A_42db93,136,2015-12-04,Present
A_58b67a,136,2015-12-07,Present
A_18a7ea,136,2015-12-08,Present
A_bdddec,136,2015-12-09,Present
A_a253c0,136,2015-12-10,Present
A_8a5603,136,2015-12-11,Present
A_70c005,136,2015-12-14,Present
A_f22eb6,136,2015-12-15,Tardy
A_529b35,136,2015-12-16,Present
A_ddd33a,136,2015-12-17,Present
A_efaa45,136,2015-12-18,Present
A_b96042,136,2016-01-05,Tardy
A_4aea89,136,2016-01-06,Present
A_c02647,136,2016-01-07,Present
A_1ed032,136,2016-01-08,Present
A_e4284d,136,2016-01-11,Present
A_8d0f98,136,2016-01-12,Absent
A_675c1d,136,2016-01-13,Present
A_3356a4,136,2016-01-14,Tardy
A_d1708d,136,2016-01-15,Absent
A_4890ab,136,2016-01-19,Present
A_998297,136,2016-01-20,Present
A_3f69b8,136,2016-01-21,Present
A_abb3c7,136,2016-01-22,Present
A_04bc04,136,2016-01-25,Present
A_95ac07,136,2016-01-26,Tardy
A_f675ed,136,2016-01-27,Present
A_c336d1,136,2016-01-28,Present
A_c216ea,136,2016-01-29,Present
A_8cbdb1,136,2016-02-01,Absent
A_05a8da,136,2016-02-02,Tardy
A_3a5fb8,136,2016-02-03,Present
A_61f438,136,2016-02-04,Present
A_f670b3,136,2016-02-05,Absent
A_b704d4,136,2016-02-08,Present
A_c133a0,136,2016-02-09,Present
A_ad7c0e,136,2016-02-10,Present
A_bf0260,136,2016-02-11,Present
A_5aa376,136,2016-02-12,Present
A_ca1923,136,2016-02-16,Present
A_a7da8b,136,2016-02-17,Present
A_f520f9,136,2016-02-18,Present
A_084594,136,2016-02-19,Present
A_906ba3,136,2016-02-22,Present
A_d07022,136,2016-02-23,Present
A_fce4e9,136,2016-02-24,Present
A_0b9ab4,136,2016-02-25,Present
A_95521f,136,2016-02-26,Present
A_c81478,136,2016-02-29,Present
A_d2c965,136,2016-03-01,Present
A_c8ce23,136,2016-03-02,Present
A_642815,136,2016-03-03,Absent
A_6326c9,136,2016-03-04,Absent
A_837226,136,2016-03-07,Present
A_fbb053,136,2016-03-08,Present
A_6aa204,136,2016-03-09,Present
A_92ad6a,136,2016-03-10,Absent
A_f3d127,136,2016-03-11,Present
A_fc7e72,136,2016-03-14,Present
A_e401bb,136,2016-03-15,Present
A_ef548e,136,2016-03-16,Present
A_660f9a,136,2016-03-17,Present
A_cd2383,136,2016-03-18,Present
A_abd52e,136,2016-03-21,Present
A_eba2c3,136,2016-03-22,Present
A_a898c8,136,2016-03-23,Present
A_ccbc43,136,2016-03-24,Present
A_57241c,136,2016-03-25,Absent
A_8f1ebc,136,2016-04-04,Tardy
A_2416f1,136,2016-04-05,Present
A_0cf843,136,2016-04-06,Present
A_3a3b63,136,2016-04-07,Present
A_242aa1,136,2016-04-08,Present
A_e0d29d,136,2016-04-11,Present
A_9ca21b,136,2016-04-12,Present
A_c6896d,136,2016-04-13,Present
A_66b501,136,2016-04-14,Present
A_4328eb,136,2016-04-15,Absent
A_1367d8,136,2016-04-18,Present
A_31ff38,136,2016-04-19,Present
A_a6eb71,136,2016-04-20,Present
A_1231f1,136,2016-04-21,Present
A_7012e8,136,2016-04-22,Present
A_f9e0e4,136,2016-04-25,Present
A_4857ef,136,2016-04-26,Absent
A_f6d1f8,136,2016-04-27,Present
A_cecb2c,136,2016-04-28,Tardy
A_5b74c6,136,2016-04-29,Present
A_700885,136,2016-05-02,Present
A_712702,136,2016-05-03,Present
A_97868a,136,2016-05-04,Absent
A_eeb6d6,136,2016-05-05,Present
A_986e7e,136,2016-05-06,Absent
A_817bd2,136,2016-05-09,Present
A_0a5a5d,136,2016-05-10,Present
A_38e3b6,136,2016-05-11,Present
A_a6a97b,136,2016-05-12,Present
